Year,Month,Rainfall,LTA,rainfall_annn0maly,STDIV,SPI,drought_occurrence,drought_severity,Lat,Lon,elev,Station_name
2019.00,Jan,4.50,108.13,-108.13,86.57,-1.25,1,1,-27.47,19.61,1160.201373,Snyrivier N (Nimmerrust)
2019.00,Jan,0.00,108.13,-108.13,86.57,-1.25,1,1,-27.21,18.97,1160.201373,Naos (Kharas)
2019.00,Jan,0.00,108.13,-108.13,86.53,-1.25,1,1,-26.54,18.11,1160.201373,Keetmanshoopt_Manual
2019.00,Jan,0.00,108.13,-108.13,86.49,-1.25,1,1,-25.6,16.35,1160.201373,Haremub
2019.00,Jan,0.00,108.13,-103.13,86.49,-1.19,1,1,-24.23,17.5,1160.201373,Kub-Suid
2019.00,Jan,5.00,108.13,-105.33,86.46,-1.22,1,1,-23.53,17.99,1160.201373,Rheinpfalz (Khomas)
2019.00,Jan,2.80,108.13,-94.53,86.44,-1.09,1,1,-23.68,18.27,1160.201373,Gomnab
2019.00,Jan,13.60,108.13,-93.13,86.44,-1.08,1,1,-23.67,18.39,1160.201373,Olifantwater
2019.00,Jan,15.00,108.13,-108.13,86.42,-1.25,1,1,-23.4,19.02,1160.201373,Monica
2019.00,Jan,0.00,108.13,-108.13,86.40,-1.25,1,1,-22.98,14.65,91,Walvis Bay_Manual
2019.00,Jan,0.00,108.13,-108.13,86.40,-1.25,1,1,-22.65,16.45,1160.201373,Aandrus
2019.00,Jan,0.00,108.13,-108.13,86.32,-1.25,1,1,-22.57,16.78,1160.201373,Hochfels second
2019.00,Jan,0.00,108.13,-106.93,86.30,-1.24,1,1,-22.8,16.83,1160.201373,Claratal
2019.00,Jan,1.20,108.13,-74.53,86.21,-0.86,0,0,-22.61,17.08,1160.201373,Eros_Manual
2019.00,Jan,33.60,108.13,-103.93,86.20,-1.21,1,1,-22.6,17.07,1160.201373,Pioniers Park
2019.00,Jan,4.20,108.13,-97.63,86.23,-1.13,1,1,-22.57,17.09,1721,Windhoek_Manual
2019.00,Jan,10.50,108.13,-101.13,86.22,-1.17,1,1,-22.78,17.38,1160.201373,Binsenheim
2019.00,Jan,7.00,108.13,-108.13,86.20,-1.25,1,1,-22.83,17.78,1160.201373,Bitterwater
2019.00,Jan,0.00,108.13,-108.13,86.17,-1.25,1,1,-22.26,16.42,1160.201373,Westfalenhof
2019.00,Jan,0.00,108.13,-86.23,86.17,-1.00,1,1,-22.21,16.53,1169,Swakop Poort RG
2019.00,Jan,21.90,108.13,-97.63,86.08,-1.13,1,1,-22.3,16.93,1160.201373,Otjiseva
2019.00,Jan,10.50,108.13,-91.63,86.09,-1.06,1,1,-22.5,17.4,1160.201373,Sonleitten
2019.00,Jan,16.50,108.13,0.00,86.09,0.00,0,0,-22.33,17.62,1657,Bodenhausen
2019.00,Jan,108.13,108.13,-70.13,86.07,-0.81,0,0,-21.98,17.22,1518,Ovitoto ADC
2019.00,Jan,38.00,108.13,-98.43,86.07,-1.14,1,1,-22.16,17.78,1656,Okahua
2019.00,Jan,9.70,108.13,-105.63,86.08,-1.23,1,1,-22.26,18.15,1160.201373,Omateva
2019.00,Jan,2.50,108.13,-94.63,86.06,-1.10,1,1,-21.91,16.32,1160.201373,Wilhelmstal
2019.00,Jan,13.50,108.13,-90.23,86.06,-1.05,1,1,-21.63,16.48,1160.201373,Otjombuindja
2019.00,Jan,17.90,108.13,-101.13,86.06,-1.18,1,1,-21.98,16.92,1160.201373,Okahandja
2019.00,Jan,7.00,108.13,-76.13,86.05,-0.88,0,0,-21.7,17.7,1160.201373,Ombakatjiwinde
2019.00,Jan,32.00,108.13,-60.13,86.01,-0.70,0,0,-21.12,17.7,1160.201373,Monteith
2019.00,Jan,48.00,108.13,-68.63,86.03,-0.80,0,0,-21.66,17.82,1160.201373,Ondunduwazirapi
2019.00,Jan,39.50,108.13,0.00,86.02,0.00,0,0,-21.82,18.23,1160.201373,Steinhausen
2019.00,Jan,108.13,108.13,-108.13,85.99,-1.26,1,1,-21.14,18.79,1449,Otjinene ADC
2019.00,Jan,0.00,108.13,-106.43,85.99,-1.24,1,1,-21.03,15.48,1160.201373,Omatjette (closed)
2019.00,Jan,1.70,108.13,-81.13,85.97,-0.94,0,0,-21.22,15.73,1160.201373,Etendero
2019.00,Jan,27.00,108.13,-51.83,85.98,-0.60,0,0,-21.13,16.17,1160.201373,Eheratengua
2019.00,Jan,56.30,108.13,-84.13,86.00,-0.98,0,0,-21.04,16.22,1160.201373,Ombona
2019.00,Jan,24.00,108.13,-77.93,86.06,-0.91,0,0,-21.12,17.22,1160.201373,Otjikururume
2019.00,Jan,30.20,108.13,-45.63,86.09,-0.53,0,0,-21.2,17.82,1160.201373,Eureka
2019.00,Jan,62.50,108.13,-101.13,86.05,-1.18,1,1,-21.28,18.07,1160.201373,Kalidona
2019.00,Jan,7.00,108.13,-79.63,86.04,-0.93,0,0,-20.88,15.85,1160.201373,Eremutua (NE) 25
2019.00,Jan,28.50,108.13,-90.53,86.03,-1.05,1,1,-20.42,17.33,1460,Okomumbonde LSR
2019.00,Jan,17.60,108.13,-93.43,85.99,-1.09,1,1,-20.93,17.78,1160.201373,La Paloma
2019.00,Jan,14.70,108.13,-85.13,85.97,-0.99,0,0,-20.96,17.82,1160.201373,Donkerwater
2019.00,Jan,23.00,108.13,-52.13,85.94,-0.61,0,0,-19.81,15.18,1160.201373,Otjitambi
2019.00,Jan,56.00,108.13,-11.13,85.97,-0.13,0,0,-19.66,17.86,1160.201373,Awagobibtal
2019.00,Jan,97.00,108.13,-64.53,85.98,-0.75,0,0,-19.71,17.97,1160.201373,Otjirukaku
2019.00,Jan,43.60,108.13,0.00,85.99,0.00,0,0,-19.34,18.06,1160.201373,Grootfontein Town 91
2019.00,Jan,108.13,108.13,-39.83,85.97,-0.46,0,0,-19.48,17.19,1160.201373,Huttenhof
2019.00,Jan,68.30,108.13,0.00,85.98,0.00,0,0,-19.34,18.07,1160.201373,Ilmenau
2019.00,Jan,108.13,108.13,-79.33,85.98,-0.92,0,0,-19.45,18.41,1160.201373,Gaikos
2019.00,Jan,28.80,108.13,-47.13,85.98,-0.55,0,0,-19.4,18.61,1160.201373,Klein Huis
2019.00,Jan,61.00,108.13,-56.13,86.00,-0.65,0,0,-19.1,18.79,1160.201373,Wilde
2019.00,Jan,52.00,108.13,-68.13,86.01,-0.79,0,0,-18.19,16.38,1098,Onankali ADC
2019.00,Jan,40.00,108.13,-59.13,85.99,-0.69,0,0,-18.41,16.64,1099,Okashana ADC
2019.00,Jan,49.00,108.13,-62.63,85.96,-0.73,0,0,-18.73,17.58,1160.201373,Kakuse
2019.00,Jan,45.50,108.13,-69.03,85.98,-0.80,0,0,-18.86,18.13,1160.201373,Choantsas
2019.00,Jan,39.10,108.13,-88.63,86.00,-1.03,1,1,-18.92,18.3,1160.201373,Koukuas
2019.00,Jan,19.50,108.13,-66.13,86.00,-0.77,0,0,-18.79,18.93,1160.201373,Mururani
2019.00,Jan,42.00,108.13,0.00,85.96,0.00,0,0,-18.2,19.48,1166,Ncamagoro ADC
2019.00,Jan,108.13,108.13,0.00,85.94,0.00,0,0,-18.05,13.84,1165,Opuwo
2019.00,Jan,108.13,108.13,-75.13,85.94,-0.87,0,0,-17.91,15.35,1097,Onaanda ADC
2019.00,Jan,33.00,108.13,-63.63,85.99,-0.74,0,0,-18.12,15.54,1088,Engombe ADC
2019.00,Jan,44.50,108.13,0.00,86.04,0.00,0,0,-17.95,16.2,1094,Onayena ADC
2019.00,Jan,108.13,108.13,-40.83,86.04,-0.47,0,0,-17.79,16.46,1118,Epembe ADC
2019.00,Jan,67.30,108.13,0.00,86.13,0.00,0,0,-18.04,20.7,1160.201373,Ndiyona ADC
2019.00,Jan,108.13,108.13,-91.33,86.12,-1.06,1,1,-18.04,21.43,1160.201373,Mukwe ADC
2019.00,Jan,16.80,108.13,-77.23,86.12,-0.90,0,0,-17.52,14.63,1160.201373,Eunda ADC
2019.00,Jan,30.90,108.13,-94.83,86.09,-1.10,1,1,-17.59,14.68,1112,Onesi ADC
2019.00,Jan,13.30,108.13,-80.13,86.11,-0.93,0,0,-17.51,14.99,1115,Outapi ADC
2019.00,Jan,28.00,108.13,-108.13,86.13,-1.26,1,1,-17.67,15.47,1160.201373,Oshikuku (closed)
2019.00,Jan,0.00,108.13,0.00,86.10,0.00,0,0,-17.55,15.53,1101,Etayi ADC
2019.00,Jan,108.13,108.13,-56.13,86.02,-0.65,0,0,-17.91,15.7,1087,Ompundja ADC
2019.00,Jan,52.00,108.13,0.00,86.02,0.00,0,0,-17.61,15.74,1160.201373,Endola ADC
2019.00,Jan,108.13,108.13,-61.43,86.05,-0.71,0,0,-17.79,15.77,1099,Ongwediva ADC
2019.00,Jan,46.70,108.13,-45.23,86.06,-0.53,0,0,-17.88,15.95,1103,Ondangwa_Manual
2019.00,Jan,62.90,108.13,6.87,86.08,0.08,0,0,-17.52,16.05,1160.201373,Ondobe ADC
2019.00,Jan,115.00,108.13,-69.03,86.07,-0.80,0,0,-17.57,17.22,1160.201373,Okongo ADC
2019.00,Jan,39.10,108.13,0.00,86.07,0.00,0,0,-17.67,18.23,1160.201373,Mpungu ADC
2019.00,Jan,108.13,108.13,21.17,86.06,0.25,0,0,-17.68,18.66,1160.201373,Kahenge ADC
2019.00,Jan,129.30,108.13,-43.13,86.06,-0.50,0,0,-17.85,19.35,1160.201373,Bunja (Sambusu) Mission
2019.00,Jan,65.00,108.13,-63.33,86.07,-0.74,0,0,-17.87,19.53,1160.201373,Ruuga ADC
2019.00,Jan,44.80,108.13,10.37,86.11,0.12,0,0,-17.92,19.75,1160.201373,Rundu_Manual (closed)
2019.00,Jan,118.50,108.13,-66.13,86.09,-0.77,0,0,-17.9,20.21,1071,Mashare ADC
2019.00,Jan,42.00,108.13,-64.93,86.09,-0.75,0,0,-17.98,20.52,1160.201373,Ndonga-Linena ADC
2019.00,Jan,43.20,108.13,-34.13,86.06,-0.40,0,0,-17.97,23.45,963,Sachona ADC
2019.00,Jan,74.00,108.13,-12.13,86.04,-0.14,0,0,-17.78,23.82,956,Sibbinda ADC
2019.00,Jan,96.00,108.13,11.87,86.08,0.14,0,0,-17.71,24.53,1160.201373,Bukalo ADC
2019.00,Jan,120.00,108.13,14.67,86.13,0.17,0,0,-17.98,24.12,1160.201373,Chichimane ADC
2019.00,Jan,122.80,108.13,-75.13,86.13,-0.87,0,0,-17.92,24.71,1160.201373,Ngoma ADC
2019.00,Jan,33.00,108.13,-93.13,86.53,-1.08,1,1,-17.45,15.67,1102,Ongenga ADC
2019.00,Jan,15.00,108.13,-107.93,86.51,-1.25,1,1,-17.44,15.33,1102,Okalongo ADC
2020.00,Jan,0.20,108.13,0.00,86.47,0.00,0,0,-28.09,18.69,967,Bondels RG
2020.00,Jan,108.13,108.13,-108.13,86.42,-1.25,1,1,-28.45,18.73,1160.201373,Warmbad
2020.00,Jan,0.00,108.13,-72.63,86.42,-0.84,0,0,-28.02,18.75,1160.201373,Karasburg ADC
2020.00,Jan,35.50,108.13,-94.43,86.34,-1.09,1,1,-27.47,19.61,1160.201373,Snyrivier N (Nimmerrust)
2020.00,Jan,13.70,108.13,-103.33,86.35,-1.20,1,1,-27.21,18.97,1160.201373,Naos (Kharas)
2020.00,Jan,4.80,108.13,-107.53,86.31,-1.25,1,1,-26.93,17.94,730,Naute RG
2020.00,Jan,0.60,108.13,-108.13,86.23,-1.25,1,1,-26.58,18.12,1051,Keetmanshoop Res RG
2020.00,Jan,0.00,108.13,-103.63,86.19,-1.20,1,1,-26.54,18.11,1160.201373,Keetmanshoopt_Manual
2020.00,Jan,4.50,108.13,-106.43,86.14,-1.24,1,1,-26.8,19.65,963,Aroab ADC
2020.00,Jan,1.70,108.13,-106.43,86.09,-1.24,1,1,-26.5,17.15,1160.201373,Bethanien (closed)
2020.00,Jan,1.70,108.13,-84.13,86.07,-0.98,0,0,-26.5,17.15,1004,Bethanien ADC
2020.00,Jan,24.00,108.13,-107.93,86.04,-1.25,1,1,-25.6,16.35,1160.201373,Haremub
2020.00,Jan,0.20,108.13,-104.63,86.04,-1.22,1,1,-25.72,16.55,1610,Aruab
2020.00,Jan,3.50,108.13,-82.13,85.96,-0.96,0,0,-26,17.77,946,Berseba ADC
2020.00,Jan,26.00,108.13,-82.13,85.91,-0.96,0,0,-25.88,18.13,1160.201373,Tses (closed)
2020.00,Jan,26.00,108.13,1.37,85.92,0.02,0,0,-25.88,18.12,972,Tses ADC
2020.00,Jan,109.50,108.13,-101.63,85.94,-1.18,1,1,-25.94,19.12,1160.201373,Koes
2020.00,Jan,6.50,108.13,-106.23,85.95,-1.24,1,1,-25.13,17.78,1049,Gibeon ADC
2020.00,Jan,1.90,108.13,-82.13,85.88,-0.96,0,0,-25.38,19.1,1160.201373,Eindpaal
2020.00,Jan,26.00,108.13,-94.53,85.82,-1.10,1,1,-24.85,18.8,1160.201373,Gochas (closed)
2020.00,Jan,13.60,108.13,-85.93,85.80,-1.00,1,1,-24.19,17.03,1284,Draaihoek RG
2020.00,Jan,22.20,108.13,-100.93,85.74,-1.18,1,1,-24.27,17.07,1273,Dirichas RG
2020.00,Jan,7.20,108.13,-92.93,85.72,-1.08,1,1,-24.04,17.12,1340,Schlip Bridge RG
2020.00,Jan,15.20,108.13,-94.53,85.65,-1.10,1,1,-24.18,17.36,1227,Gras RG
2020.00,Jan,13.60,108.13,0.00,85.60,0.00,0,0,-24.05,17.4,1250,Omamas RG
2020.00,Jan,108.13,108.13,-17.63,85.54,-0.21,0,0,-24.23,17.49,1207,Kub Bridge RG
2020.00,Jan,90.50,108.13,-93.33,85.61,-1.09,1,1,-24.23,17.5,1160.201373,Kub-Suid
2020.00,Jan,14.80,108.13,-98.33,85.64,-1.15,1,1,-24.52,17.85,1146,Hardap RG
2020.00,Jan,9.80,108.13,-100.53,85.61,-1.17,1,1,-24.36,17.57,1194,Karris RG
2020.00,Jan,7.60,108.13,-60.13,85.57,-0.70,0,0,-23.33,17.06,1454,Oanob RG
2020.00,Jan,48.00,108.13,-78.43,85.49,-0.92,0,0,-23.92,18.05,1262,Hoachanas ADC
2020.00,Jan,29.70,108.13,-83.13,85.47,-0.97,0,0,-23.9,18.28,1256,Gomchanas Ost
2020.00,Jan,25.00,108.13,-98.63,85.42,-1.15,1,1,-23.67,18.39,1160.201373,Olifantwater
2020.00,Jan,9.50,108.13,-94.63,85.37,-1.11,1,1,-22.78,16.37,1160.201373,Terra Rossa
2020.00,Jan,13.50,108.13,-84.63,85.29,-0.99,0,0,-22.65,16.45,1160.201373,Aandrus
2020.00,Jan,23.50,108.13,-96.93,85.23,-1.14,1,1,-22.8,16.83,1160.201373,Claratal
2020.00,Jan,11.20,108.13,-95.73,85.20,-1.12,1,1,-22.53,17.08,1635,Aigams RG
2020.00,Jan,12.40,108.13,-85.93,85.14,-1.01,1,1,-22.61,17.08,1160.201373,Eros_Manual
2020.00,Jan,22.20,108.13,-90.13,85.07,-1.06,1,1,-22.6,17.07,1160.201373,Pioniers Park
2020.00,Jan,18.00,108.13,-91.63,85.29,-1.07,1,1,-22.57,17.09,1721,Windhoek_Manual
2020.00,Jan,16.50,108.13,-43.13,85.22,-0.51,0,0,-22.78,17.38,1160.201373,Binsenheim
2020.00,Jan,65.00,108.13,-90.33,85.16,-1.06,1,1,-22.83,17.78,1160.201373,Bitterwater
2020.00,Jan,17.80,108.13,-60.13,85.15,-0.71,0,0,-22.26,16.42,1160.201373,Westfalenhof
2020.00,Jan,48.00,108.13,-32.63,85.09,-0.38,0,0,-22.21,16.53,1169,Swakop Poort RG
2020.00,Jan,75.50,108.13,-39.33,85.06,-0.46,0,0,-22.3,16.93,1160.201373,Otjiseva
2020.00,Jan,68.80,108.13,-43.93,85.21,-0.52,0,0,-22.02,16.96,1356,Von Bach RG
2020.00,Jan,64.20,108.13,-65.53,85.20,-0.77,0,0,-22.07,17.18,1631,Okasuvandjtuo RG
2020.00,Jan,42.60,108.13,-105.53,85.36,-1.24,1,1,-22.26,17.02,1425,Booster 1 RG
2020.00,Jan,2.60,108.13,-33.53,85.42,-0.39,0,0,-22.46,17.24,1160.201373,Bergvlug
2020.00,Jan,74.60,108.13,-107.33,85.33,-1.26,1,1,-22.38,17.34,1812,Okarumuti RG
2020.00,Jan,0.80,108.13,-52.73,85.37,-0.62,0,0,-22.5,17.4,1160.201373,Sonleitten
2020.00,Jan,55.40,108.13,-96.33,85.29,-1.13,1,1,-21.82,17.48,1646,Uitkyk RG
2020.00,Jan,11.80,108.13,-51.13,85.27,-0.60,0,0,-22.23,17.54,1731,Okuje RG
2020.00,Jan,57.00,108.13,-68.13,85.19,-0.80,0,0,-21.15,17.18,1358,Omatako RG
2020.00,Jan,40.00,108.13,-92.73,85.26,-1.09,1,1,-22.17,17.63,1160.201373,Mecklenburg
2020.00,Jan,15.40,108.13,0.00,85.24,0.00,0,0,-21.98,17.22,1518,Ovitoto ADC
2020.00,Jan,108.13,108.13,-24.13,85.25,-0.28,0,0,-22.16,17.78,1656,Okahua
2020.00,Jan,84.00,108.13,0.00,85.27,0.00,0,0,-22.26,18.15,1160.201373,Omateva
2020.00,Jan,108.13,108.13,-78.53,85.32,-0.92,0,0,-22.42,18.48,1160.201373,Witvlei
2020.00,Jan,29.60,108.13,0.00,85.33,0.00,0,0,-21.6,19.41,1382,Epukiro ADC
2020.00,Jan,108.13,108.13,-55.73,85.28,-0.65,0,0,-21.91,16.32,1160.201373,Wilhelmstal
2020.00,Jan,52.40,108.13,-54.33,85.28,-0.64,0,0,-21.98,16.92,1160.201373,Okahandja
2020.00,Jan,53.80,108.13,-85.13,85.38,-1.00,0,0,-21.69,17.06,1519,Guldenboden RG
2020.00,Jan,23.00,108.13,-7.93,85.42,-0.09,0,0,-21.92,17.11,1160.201373,Ovitoto House RG
2020.00,Jan,100.20,108.13,-37.13,85.38,-0.43,0,0,-21.35,17.14,1404,Agagia RG
2020.00,Jan,71.00,108.13,-49.33,85.42,-0.58,0,0,-21.84,17.27,1476,Oviumbo Oos RG
2020.00,Jan,58.80,108.13,-37.73,85.44,-0.44,0,0,-22.99,17.39,1632,Otjiterazu RG
2020.00,Jan,70.40,108.13,-2.13,85.57,-0.02,0,0,-21.96,17.65,1160.201373,Neu Otjisauna RG
2020.00,Jan,106.00,108.13,-28.13,85.60,-0.33,0,0,-21.7,17.7,1160.201373,Ombakatjiwinde
2020.00,Jan,80.00,108.13,-27.03,85.95,-0.31,0,0,-21.12,17.7,1160.201373,Monteith
2020.00,Jan,81.10,108.13,-14.13,86.07,-0.16,0,0,-21.66,17.82,1160.201373,Ondunduwazirapi
2020.00,Jan,94.00,108.13,-65.23,86.06,-0.76,0,0,-21.82,18.23,1160.201373,Steinhausen
2020.00,Jan,42.90,108.13,-92.13,86.18,-1.07,1,1,-21.03,15.48,1160.201373,Omatjette (closed)
2020.00,Jan,16.00,108.13,0.00,86.16,0.00,0,0,-21.22,15.73,1160.201373,Etendero
2020.00,Jan,108.13,108.13,0.00,86.09,0.00,0,0,-21.42,15.95,1219,Omaruru ADC
2020.00,Jan,108.13,108.13,6.77,86.10,0.08,0,0,-21.13,16.17,1160.201373,Eheratengua
2020.00,Jan,114.90,108.13,-25.13,86.12,-0.29,0,0,-21.04,16.22,1160.201373,Ombona
2020.00,Jan,83.00,108.13,-51.13,86.16,-0.59,0,0,-21.12,17.22,1160.201373,Otjikururume
2020.00,Jan,57.00,108.13,0.00,86.35,0.00,0,0,-21.2,17.82,1160.201373,Eureka
2020.00,Jan,108.13,108.13,-0.83,86.53,-0.01,0,0,-21.28,18.07,1160.201373,Kalidona
2020.00,Jan,107.30,108.13,0.00,86.54,0.00,0,0,-21.41,18.16,1586,Rodenbeck
2020.00,Jan,108.13,108.13,0.00,86.55,0.00,0,0,-20.99,18.23,1427,Okondjatu ADC
2020.00,Jan,108.13,108.13,-61.13,86.55,-0.71,0,0,-20.61,20.85,1039,Eiseb ADC
2020.00,Jan,47.00,108.13,0.00,86.61,0.00,0,0,-20.88,15.85,1160.201373,Eremutua (NE) 25
2020.00,Jan,108.13,108.13,0.37,86.58,0.00,0,0,-20.7,16.83,1160.201373,Hohenfels (West)
2020.00,Jan,108.50,108.13,-46.93,86.58,-0.54,0,0,-20.42,17.33,1460,Okomumbonde LSR
2020.00,Jan,61.20,108.13,0.00,86.62,0.00,0,0,-20.93,17.78,1160.201373,La Paloma
2020.00,Jan,108.13,108.13,-8.93,86.69,-0.10,0,0,-20.96,17.82,1160.201373,Donkerwater
2020.00,Jan,99.20,108.13,-20.13,87.05,-0.23,0,0,-20.25,20.83,1063,Gam ADC
2020.00,Jan,88.00,108.13,-40.13,87.07,-0.46,0,0,-19.66,17.86,1160.201373,Awagobibtal
2020.00,Jan,68.00,108.13,17.27,87.23,0.20,0,0,-19.71,17.97,1160.201373,Otjirukaku
2020.00,Jan,125.40,108.13,0.00,87.38,0.00,0,0,-19.34,18.06,1160.201373,Grootfontein Town 91
2020.00,Jan,108.13,108.13,0.00,87.44,0.00,0,0,-19.31,18.15,1160.201373,Berg Aukas RG
2020.00,Jan,108.13,108.13,0.00,87.45,0.00,0,0,-19.28,19.2,1160.201373,Simondeum
2020.00,Jan,108.13,108.13,20.37,87.46,0.23,0,0,-19.5,19.63,1215,Mkata ADC
2020.00,Jan,128.50,108.13,-4.13,87.46,-0.05,0,0,-19.33,15.94,1136,Anderson Gate (Ombika)
2020.00,Jan,104.00,108.13,0.00,87.46,0.00,0,0,-19.35,17.13,1160.201373,Soavis
2020.00,Jan,108.13,108.13,-33.13,87.47,-0.38,0,0,-19.48,17.19,1160.201373,Huttenhof
2020.00,Jan,75.00,108.13,-77.13,87.69,-0.88,0,0,-19.45,18.41,1160.201373,Gaikos
2020.00,Jan,31.00,108.13,-68.63,87.68,-0.78,0,0,-19.4,18.61,1160.201373,Klein Huis
2020.00,Jan,39.50,108.13,149.77,87.68,1.71,0,0,-19.1,18.79,1160.201373,Wilde
2020.00,Jan,257.90,108.13,71.87,87.64,0.82,0,0,-18.17,15.44,1097,Onkani ADC
2020.00,Jan,180.00,108.13,0.00,87.74,0.00,0,0,-18.73,17.58,1160.201373,Kakuse
2020.00,Jan,108.13,108.13,-27.63,87.79,-0.31,0,0,-18.47,17.34,1143,Okapya LDC
2020.00,Jan,80.50,108.13,-13.13,87.80,-0.15,0,0,-18.86,18.13,1160.201373,Choantsas
2020.00,Jan,95.00,108.13,0.00,87.93,0.00,0,0,-18.79,18.93,1160.201373,Mururani
2020.00,Jan,108.13,108.13,-77.13,87.96,-0.88,0,0,-17.89,15.07,1109,Okahao ADC
2020.00,Jan,31.00,108.13,86.87,87.96,0.99,0,0,-18.05,13.84,1165,Opuwo
2020.00,Jan,195.00,108.13,-47.13,87.91,-0.54,0,0,-17.91,15.35,1097,Onaanda ADC
2020.00,Jan,61.00,108.13,60.87,87.89,0.69,0,0,-18.05,15.96,1096,Okatyali ADC
2020.00,Jan,169.00,108.13,0.00,87.88,0.00,0,0,-17.91,15.97,1104,Ondangwa DVS
2020.00,Jan,108.13,108.13,0.00,87.86,0.00,0,0,-18.12,15.54,1088,Engombe ADC
2020.00,Jan,108.13,108.13,126.87,87.87,1.44,0,0,-17.72,16.14,1102,Ongula ya Netanga
2020.00,Jan,235.00,108.13,72.87,87.87,0.83,0,0,-17.79,16.46,1118,Epembe ADC
2020.00,Jan,181.00,108.13,-44.13,87.82,-0.50,0,0,-18.04,20.7,1160.201373,Ndiyona ADC
2020.00,Jan,64.00,108.13,74.27,87.81,0.85,0,0,-17.52,14.63,1160.201373,Eunda ADC
2020.00,Jan,182.40,108.13,0.00,87.79,0.00,0,0,-17.59,14.68,1112,Onesi ADC
2020.00,Jan,108.13,108.13,-38.63,87.77,-0.44,0,0,-17.74,14.88,1110,Tsandi ADC
2020.00,Jan,69.50,108.13,17.87,87.77,0.20,0,0,-17.51,14.99,1115,Outapi ADC
2020.00,Jan,126.00,108.13,0.00,87.77,0.00,0,0,-17.67,15.47,1160.201373,Oshikuku (closed)
2020.00,Jan,108.13,108.13,131.37,87.78,1.50,0,0,-17.91,15.7,1087,Ompundja ADC
2020.00,Jan,239.50,108.13,25.07,87.79,0.29,0,0,-17.88,15.95,1103,Ondangwa_Manual
2020.00,Jan,133.20,108.13,61.37,87.70,0.70,0,0,-17.52,16.05,1160.201373,Ondobe ADC
2020.00,Jan,169.50,108.13,48.37,88.10,0.55,0,0,-17.57,17.22,1160.201373,Okongo ADC
2020.00,Jan,156.50,108.13,0.00,88.09,0.00,0,0,-17.67,18.23,1160.201373,Mpungu ADC
2020.00,Jan,108.13,108.13,-27.63,88.09,-0.31,0,0,-17.85,19.35,1160.201373,Bunja (Sambusu) Mission
2020.00,Jan,80.50,108.13,107.37,88.15,1.22,0,0,-17.92,19.75,1160.201373,Rundu_Manual (closed)
2020.00,Jan,215.50,108.13,-0.63,88.25,-0.01,0,0,-17.9,20.21,1071,Mashare ADC
2020.00,Jan,107.50,108.13,0.00,88.31,0.00,0,0,-17.98,20.52,1160.201373,Ndonga-Linena ADC
2020.00,Jan,108.13,108.13,12.47,88.49,0.14,0,0,-17.87,22.9,1160.201373,Omega III ADC
2020.00,Jan,120.60,108.13,-18.13,88.50,-0.20,0,0,-17.97,23.45,963,Sachona ADC
2020.00,Jan,90.00,108.13,272.37,88.50,3.08,0,0,-17.78,23.82,956,Sibbinda ADC
2020.00,Jan,380.50,108.13,75.27,88.50,0.85,0,0,-17.71,24.53,1160.201373,Bukalo ADC
2020.00,Jan,183.40,108.13,33.97,88.02,0.39,0,0,-17.92,24.71,1160.201373,Ngoma ADC
2020.00,Jan,142.10,108.13,49.77,87.99,0.57,0,0,-17.44,15.33,1102,Okalongo ADC
2020.00,Jan,157.90,108.13,49.77,88.09,0.56,0,0,-17.63,24.18,960,Katima Mulilo Airport_Manual
2020.00,Jan,157.90,108.13,50.67,88.09,0.58,0,0,-17.49,24.28,955,Katima Mulilo ADC
2020.00,Jan,158.80,108.13,0.00,88.09,0.00,0,0,-17.49,24.28,948,Katima Mulilo_Manual (closed)
2020.00,Jan,108.13,108.13,-21.33,88.08,-0.24,0,0,-17.49,24.32,940,Caprivi River Lodge
2021.00,Jan,86.80,108.13,-16.63,88.17,-0.19,0,0,-28.09,18.69,967,Bondels RG
2021.00,Jan,91.50,108.13,-20.13,88.24,-0.23,0,0,-28.02,18.75,1160.201373,Karasburg ADC
2021.00,Jan,88.00,108.13,-19.93,88.31,-0.23,0,0,-28.12,19.84,1160.201373,Ariamsvlei
2021.00,Jan,88.20,108.13,-63.93,88.36,-0.72,0,0,-27.47,19.61,1160.201373,Snyrivier N (Nimmerrust)
2021.00,Jan,44.20,108.13,0.00,88.41,0.00,0,0,-27.21,18.97,1160.201373,Naos (Kharas)
2021.00,Jan,108.13,108.13,-39.13,88.40,-0.44,0,0,-26,16,1160.201373,Doorns
2021.00,Jan,69.00,108.13,-6.53,88.41,-0.07,0,0,-26.93,17.94,730,Naute RG
2021.00,Jan,101.60,108.13,24.87,88.46,0.28,0,0,-26.58,18.12,1051,Keetmanshoop Res RG
2021.00,Jan,133.00,108.13,-64.63,88.54,-0.73,0,0,-26.54,18.11,1160.201373,Keetmanshoopt_Manual
2021.00,Jan,43.50,108.13,-54.13,88.61,-0.61,0,0,-26.8,19.65,963,Aroab ADC
2021.00,Jan,54.00,108.13,-19.73,88.61,-0.22,0,0,-26.97,19.8,1160.201373,Louwsvley
2021.00,Jan,88.40,108.13,-19.73,88.65,-0.22,0,0,-26.5,17.15,1160.201373,Bethanien (closed)
2021.00,Jan,88.40,108.13,0.00,88.65,0.00,0,0,-26.5,17.15,1004,Bethanien ADC
2021.00,Jan,108.13,108.13,17.17,88.67,0.19,0,0,-25.6,16.35,1160.201373,Haremub
